,0
FAM170B-AS1,True
FAM171A1,True
FAM171A2,True
FAM171B,True
FAM172A,True
FAM172BP,False
FAM173A,True
FAM173B,True
FAM174A,True
FAM174B,True
FAM175A,True
FAM175B,True
FAM177A1,True
FAM177B,True
FAM178A,True
FAM178B,False
FAM179A,True
FAM179B,True
FAM180A,True
FAM180B,True
FAM181A,True
FAM181A-AS1,True
FAM181B,True
FAM182A,False
FAM182B,False
FAM183A,True
FAM183B,True
FAM184A,True
FAM184B,True
FAM185A,True
FAM186A,True
FAM186B,True
FAM187B,True
FAM188A,True
FAM188B,True
FAM189A1,True
FAM189A2,True
FAM189B,True
FAM192A,True
FAM193A,True
FAM193B,True
FAM194A,True
FAM194B,True
FAM195A,True
FAM195B,True
FAM196A,False
FAM196B,False
FAM198A,True
FAM198B,True
FAM19A1,False
FAM19A2,True
FAM19A3,True
FAM19A4,True
FAM19A5,True
FAM200A,True
FAM200B,True
FAM201A,True
FAM203A,False
FAM204A,True
FAM205A,False
FAM205B,False
FAM206A,True
FAM207A,True
FAM208A,True
FAM208B,True
FAM209A,True
FAM209B,False
FAM20A,True
FAM20B,True
FAM20C,True
FAM210A,True
FAM210B,True
FAM211A,True
FAM211B,True
FAM212A,True
FAM212B,True
FAM213A,True
FAM213B,True
FAM214A,True
FAM214B,True
FAM215A,True
FAM216A,True
FAM216B,False
FAM217A,True
FAM217B,True
FAM218A,True
FAM219A,True
FAM219B,True
FAM21A,True
FAM21B,True
FAM21C,True
FAM220A,True
FAM221A,True
FAM221B,True
FAM222A,True
FAM222A-AS1,True
FAM222B,True
FAM225A,True
FAM225B,True
FAM227A,True
FAM227B,True
FAM228A,True
FAM228B,True
FAM229A,True
FAM229B,False
FAM24A,True
FAM24B,False
FAM24B-CUZD1,False
FAM25A,False
FAM25C,False
FAM26D,False
FAM26E,False
FAM26F,True
FAM27A,False
FAM27B,False
FAM27C,True
FAM27L,False
FAM32A,True
FAM35A,True
FAM35BP,False
FAM35DP,False
FAM3B,False
FAM3C,True
FAM3D,False
FAM41C,False
FAM43A,True
FAM43B,True
FAM46A,True
FAM46B,True
FAM46C,True
FAM47E,True
FAM47E-STBD1,True
FAM49A,True
FAM49B,True
FAM50B,True
FAM53A,True
FAM53B,True
FAM53C,True
FAM57A,True
FAM57B,True
FAM5B,True
FAM5C,True
FAM60A,True
FAM63A,True
FAM63B,True
FAM64A,True
FAM65A,True
FAM65B,True
FAM65C,True
FAM66A,True
FAM66B,True
FAM66C,True
FAM66D,False
FAM66E,True
FAM69A,True
FAM69B,True
FAM69C,True
FAM71A,True
FAM71B,True
FAM71C,True
FAM71D,True
FAM71E1,True
FAM71E2,False
FAM71F1,False
FAM71F2,True
FAM72A,True
FAM72B,True
FAM72D,True
FAM73A,True
FAM73B,True
FAM74A1,False
FAM74A3,False
FAM74A4,False
FAM76A,True
FAM76B,True
FAM78A,True
FAM78B,True
FAM81A,True
FAM81B,False
FAM83A,False
FAM83B,True
FAM83C,True
FAM83D,True
FAM83E,True
FAM83F,True
FAM83G,False
FAM83H,True
FAM84A,True
FAM84B,True
FAM86A,True
FAM86B1,True
FAM86B2,True
FAM86B3P,True
FAM86C1,True
FAM86C2P,True
FAM86DP,True
FAM86EP,True
FAM86FP,True
FAM86HP,True
FAM86JP,True
FAM89A,True
FAM89B,True
FAM8A1,True
FAM90A1,True
FAM90A10P,False
FAM90A25P,False
FAM90A27P,False
FAM90A2P,False
FAM90A7P,False
FAM91A1,True
FAM92A1,True
FAM92A1P2,False
FAM92B,True
FAM95B1,False
FAM96A,True
FAM96B,True
FAM98A,True
FAM98B,True
FAM98C,True
FAM99A,False
FAM99B,True
FAN1,True
FANCA,True
FANCC,True
FANCD2,True
FANCD2OS,False
FANCE,True
FANCF,True
FANCG,True
FANCI,True
FANCL,True
FANCM,True
FANK1,True
FAP,True
FAR1,True
FAR2,True
FARP1,True
FARP2,True
FARS2,True
FARSA,True
FARSB,True
FAS,True
FAS-AS1,False
FASLG,True
FASN,True
FASTK,True
FASTKD1,True
FASTKD2,True
FASTKD3,True
FASTKD5,True
FAT1,True
FAT2,False
FAT3,False
FAT4,True
FAU,True
FAXC,True
FBF1,True
FBL,True
FBLIM1,True
FBLL1,True
FBLN1,True
FBLN2,True
FBLN5,True
FBLN7,True
FBN1,True
FBN2,True
FBN3,True
FBP1,True
FBP2,False
FBRS,True
FBRSL1,True
FBXL12,True
FBXL13,True
FBXL14,True
FBXL15,True
FBXL16,True
FBXL17,True
FBXL18,True
FBXL19,True
FBXL19-AS1,True
FBXL2,True
FBXL20,True
FBXL21,True
FBXL22,True
FBXL3,True
FBXL4,True
FBXL5,True
FBXL6,True
FBXL7,True
FBXL8,True
FBXO10,True
FBXO11,True
FBXO15,True
FBXO16,True
FBXO17,True
FBXO18,True
FBXO2,True
FBXO21,True
FBXO22,True
FBXO22-AS1,False
FBXO24,True
FBXO25,True
FBXO27,True
FBXO28,True
FBXO3,True
FBXO30,True
FBXO31,True
FBXO32,True
FBXO33,True
FBXO34,True
FBXO36,True
FBXO38,True
FBXO39,True
FBXO4,True
FBXO40,False
FBXO41,True
FBXO42,True
FBXO43,True
FBXO44,True
FBXO45,True
FBXO46,True
FBXO47,True
FBXO48,True
FBXO5,True
FBXO6,True
FBXO7,True
FBXO8,False
FBXO9,True
FBXW10,True
FBXW11,True
FBXW12,False
FBXW2,True
FBXW4,True
FBXW4P1,True
FBXW5,True
FBXW7,True
FBXW8,True
FBXW9,True
FCAMR,True
FCAR,False
FCER1A,False
FCER1G,True
FCER2,True
FCF1,True
FCGBP,False
FCGR1A,False
FCGR1B,False
FCGR1C,False
FCGR2A,True
FCGR2B,True
FCGR2C,False
FCGR3A,False
FCGR3B,False
FCGRT,True
FCHO1,True
FCHO2,True
FCHSD1,True
FCHSD2,True
FCN1,False
FCN2,False
FCN3,True
FCRL1,False
FCRL2,False
FCRL3,False
FCRL4,True
FCRL5,False
FCRL6,True
FCRLA,True
FCRLB,True
FDCSP,False
FDFT1,True
FDPS,True
FDX1,True
FDX1L,True
FDXACB1,True
FDXR,True
FECH,True
FEM1A,True
FEM1B,True
FEM1C,True
FEN1,True
FENDRR,True
FER,True
FER1L5,True
FER1L6,True
FER1L6-AS1,False
FERD3L,True
FERMT1,True
FERMT2,True
FERMT3,True
FES,True
FETUB,True
FEV,True
FEZ1,True
FEZ2,True
FEZF1,True
FEZF1-AS1,True
FEZF2,True
FFAR1,True
FFAR2,False
FFAR3,True
FFAR4,True
FGA,False
FGB,True
FGD2,True
FGD3,True
FGD4,True
FGD5,False
FGD5-AS1,True
FGD5P1,False
FGD6,True
FGF1,True
FGF10,True
FGF11,True
FGF12,True
FGF14,True
FGF14-AS2,True
FGF14-IT1,True
FGF17,False
FGF18,True
FGF19,True
FGF2,True
FGF20,True
FGF21,True
FGF22,True
FGF23,True
FGF3,True
FGF4,False
FGF5,True
FGF6,True
FGF7,True
FGF8,True
FGF9,True
FGFBP1,False
FGFBP2,True
FGFBP3,True
FGFR1,True
FGFR1OP,True
FGFR1OP2,True
FGFR2,True
FGFR3,True
FGFR4,True
FGFRL1,True
FGG,False
FGGY,True
FGL1,True
FGL2,False
FGR,True
FH,True
FHAD1,True
FHDC1,True
FHIT,True
FHL2,True
FHL3,True
FHL5,False
FHOD1,True
FHOD3,True
FIBCD1,True
FIBIN,True
FIBP,True
FICD,True
FIG4,True
FIGLA,True
FIGN,True
FIGNL1,True
FIGNL2,True
FILIP1,True
FILIP1L,True
FIP1L1,True
FIS1,True
FITM1,True
FITM2,True
FIZ1,True
FJX1,True
FKBP10,True
FKBP11,True
FKBP14,True
FKBP15,True
FKBP1A,True
FKBP1AP1,True
FKBP1A-SDCBP2,True
FKBP1B,True
FKBP2,True
FKBP3,True
FKBP4,True
FKBP5,True
FKBP6,True
FKBP7,True
FKBP8,True
FKBP9,True
FKBP9L,True
FKBPL,True
FKRP,True
FKSG29,True
FKTN,True
FLAD1,True
FLCN,True
FLG,True
FLG2,False
FLI1,True
FLI1-AS1,True
FLII,True
FLJ10038,True
FLJ11235,True
FLJ12825,True
FLJ13197,True
FLJ13224,False
FLJ14107,True
FLJ14186,False
FLJ16171,False
FLJ16341,True
FLJ16779,False
FLJ20021,True
FLJ21408,True
FLJ22184,True
FLJ22447,True
FLJ22763,False
FLJ23867,True
FLJ25363,False
FLJ25758,True
FLJ26245,False
FLJ26850,True
FLJ27352,True
FLJ27354,True
FLJ30403,True
FLJ30679,True
FLJ30838,True
FLJ31306,True
FLJ31662,False
FLJ31813,True
FLJ33360,False
FLJ33534,True
FLJ33581,False
FLJ33630,True
FLJ34503,True
FLJ35024,True
FLJ35282,False
FLJ36000,True
FLJ36777,True
FLJ37035,True
FLJ37201,True
FLJ37453,True
FLJ37505,True
FLJ38576,True
FLJ39080,True
FLJ39739,False
FLJ40194,True
FLJ40288,True
FLJ40292,True
FLJ41200,True
FLJ41278,False
FLJ41350,True
FLJ41941,True
FLJ42102,True
FLJ42351,True
FLJ42393,True
FLJ42627,False
FLJ42875,True
FLJ42969,True
FLJ43663,True
FLJ43681,False
FLJ43879,True
FLJ44313,True
FLJ44511,True
FLJ45079,True
FLJ45340,True
FLJ45445,False
FLJ45513,True
FLJ45974,False
FLJ46066,False
FLJ46284,True
FLJ46300,True
FLJ46361,False
FLJ46906,True
FLNB,True
FLNC,True
FLOT1,True
FLOT2,True
FLRT1,True
FLRT2,True
FLRT3,False
FLT1,True
FLT3,True
FLT3LG,True
FLT4,True
FLVCR1,True
FLVCR1-AS1,True
FLVCR2,True
FLYWCH1,True
FLYWCH2,True
FMN1,True
FMN2,True
FMNL1,True
FMNL2,True
FMNL3,True
FMO1,True
FMO2,True
FMO3,False
FMO4,True
FMO5,True
FMO6P,True
FMO9P,False
FMOD,True
FN1,True
FN3K,True
FN3KRP,True
FNBP1,True
FNBP1L,True
FNBP4,True
FNDC1,True
FNDC3A,True
FNDC3B,True
FNDC4,True
FNDC5,True
FNDC7,False
FNDC8,True
FNDC9,True
FNIP1,True
FNIP2,True
FNTA,True
FNTB,True
FOCAD,True
FOLH1,False
FOLH1B,False
FOLR1,True
FOLR2,False
FOLR3,True
FOLR4,True
FOPNL,True
FOS,True
FOSB,True
FOSL1,True
FOSL2,True
FOXA1,True
FOXA2,False
FOXA3,True
FOXB1,True
FOXB2,True
FOXC1,True
FOXC2,True
FOXD1,True
FOXD2,True
FOXD2-AS1,True
FOXD3,True
FOXD4,True
FOXD4L1,True
FOXD4L2,False
FOXD4L3,False
FOXD4L5,False
FOXD4L6,False
FOXE1,True
FOXE3,True
FOXF1,True
FOXF2,True
FOXG1,True
FOXH1,True
FOXI1,False
FOXI2,False
FOXI3,True
FOXJ1,True
FOXJ2,True
FOXJ3,True
FOXK1,True
FOXK2,True
FOXL1,True
FOXL2,True
FOXM1,True
FOXN1,True
FOXN2,True
FOXN3,True
FOXN3-AS1,False
FOXN3-AS2,False
FOXN4,False
FOXO1,True
FOXO3,True
FOXO3B,True
FOXP1,True
FOXP2,True
FOXP4,True
FOXQ1,True
FOXR1,True
FOXRED1,True
FOXRED2,True
FOXS1,True
FPGS,True
FPGT,True
FPGT-TNNI3K,True
FPR1,True
FPR2,False
FPR3,True
FRA10AC1,True
FRAS1,True
FRAT1,True
FRAT2,True
FREM1,True
FREM2,True
FREM3,True
FRG1,True
FRG1B,True
FRG2B,False
FRK,True
FRMD1,False
FRMD3,True
FRMD4A,True
FRMD4B,True
FRMD5,True
FRMD6,True
FRMD6-AS1,True
FRMD6-AS2,True
FRMD8,True
FRMPD1,True
FRMPD2,False
FRMPD2P1,False
FRRS1,True
FRRS1L,True
FRS2,True
FRS3,True
FRY,True
FRYL,True
FRZB,True
FSBP,True
FSCB,False
FSCN1,True
FSCN2,True
FSCN3,True
FSD1,True
FSD1L,True
FSD2,True
FSHB,False
FSHR,False
FSIP1,True
FSIP2,True
FST,True
FSTL1,True
FSTL3,True
FSTL4,True
FSTL5,True
FTCD,True
FTH1,True
FTH1P3,True
FTL,True
FTLP10,False
FTMT,False
FTO,True
FTSJ2,True
FTSJ3,True
FTSJD1,True
FTSJD2,True
FUBP1,True
FUBP3,True
FUCA1,True
FUCA2,True
FUK,True
FUNDC2P2,False
FUOM,True
FURIN,True
FUS,True
FUT1,True
FUT10,True
FUT11,True
FUT2,True
FUT3,True
FUT4,True
FUT5,True
FUT6,False
FUT7,True
FUT8,True
FUT8-AS1,False
FUT9,False
FUZ,True
FXN,True
FXR1,True
FXR2,True
FXYD1,True
FXYD2,False
FXYD3,True
FXYD4,False
FXYD5,True
FXYD6,False
FXYD6-FXYD2,False
FXYD7,True
FYB,True
FYCO1,True
FYN,True
FYTTD1,False
FZD1,True
FZD10,True
FZD2,True
FZD3,True
FZD4,True
FZD5,True
FZD6,True
FZD7,True
FZD8,True
FZD9,True
FZR1,True
G0S2,True
G2E3,True
G3BP1,True
G3BP2,True
G6PC,False
G6PC2,False
G6PC3,True
GAA,True
GAB1,True
GAB2,True
GAB4,False
GABARAP,True
GABARAPL1,True
GABARAPL2,True
GABARAPL3,True
GABBR1,True
GABBR2,True
GABPA,False
GABPB1,True
GABPB1-AS1,False
GABPB2,True
GABRA1,False
GABRA2,False
GABRA4,False
GABRA5,True
GABRA6,False
GABRB1,True
GABRB2,True
GABRB3,True
GABRD,True
GABRG1,False
GABRG2,False
GABRG3,True
GABRP,False
GABRR1,False
GABRR2,True
GABRR3,True
GAD1,True
GAD2,True
GADD45A,True
GADD45B,True
GADD45G,True
GADD45GIP1,True
GADL1,True
GAK,True
GAL,True
GAL3ST1,True
GAL3ST2,True
GAL3ST3,True
GAL3ST4,True
GALC,True
GALE,True
GALK1,True
GALK2,True
GALM,True
GALNS,True
GALNT1,False
GALNT10,True
GALNT11,True
GALNT12,True
GALNT13,False
GALNT14,True
GALNT15,True
GALNT16,True
GALNT18,True
GALNT2,True
GALNT3,True
GALNT4,True
GALNT5,True
GALNT6,True
GALNT7,True
GALNT8,False
GALNT9,True
GALNTL5,False
GALNTL6,True
GALP,True
GALR1,True
GALR2,True
GALR3,True
GALT,True
GAMT,True
GAN,True
GANAB,True
GANC,True
GAP43,True
GAPDH,True
GAPDHS,True
GAPT,False
GAPVD1,True
GAR1,True
GAREM,True
GAREML,True
GARNL3,True
GARS,True
GART,True
GAS1,True
GAS2,True
GAS2L1,True
GAS2L2,True
GAS2L3,True
GAS5,True
GAS5-AS1,True
GAS6,True
GAS6-AS1,True
GAS7,True
GAS8,True
GAST,True
GATA2,True
GATA3,True
GATA3-AS1,True
GATA4,True
GATA5,True
GATA6,True
GATAD1,True
GATAD2A,True
GATAD2B,True
GATC,True
GATM,True
GATM-AS1,False
GATS,True
GATSL1,True
GATSL2,True
GATSL3,True
GBA,True
GBA2,True
GBA3,True
GBAP1,True
GBAS,True
GBE1,True
GBF1,True
GBGT1,True
GBP1,True
GBP1P1,True
GBP2,True
GBP3,True
GBP4,True
GBP5,True
GBP6,True
GBP7,False
GBX1,True
GBX2,True
GC,False
GCA,True
GCAT,True
GCC1,True
GCC2,True
GCDH,True
GCFC2,True
GCG,True
GCGR,True
GCH1,True
GCHFR,True
GCK,True
GCKR,True
GCLC,True
GCLM,True
GCM1,True
GCM2,True
GCN1L1,True
GCNT1,True
GCNT2,True
GCNT3,True
GCNT4,False
GCNT7,False
GCOM1,True
GCSAM,True
GCSAML,False
GCSAML-AS1,False
GCSH,True
GCSHP3,True
GDA,False
GDAP1,True
GDAP1L1,True
GDAP2,True
GDE1,True
GDF1,True
GDF10,False
GDF11,True
GDF15,True
GDF2,False
GDF3,True
GDF5,True
GDF6,True
GDF7,True
GDF9,True
GDI2,True
GDNF,True
GDPD1,True
GDPD3,True
GDPD4,True
GDPD5,True
GDPGP1,True
GEM,True
GEMIN2,True
GEMIN4,True
GEMIN5,True
GEMIN6,True
GEMIN7,True
GEMIN8P4,True
GEN1,True
GET4,True
GFAP,True
GFER,True
GFI1,True
GFI1B,True
GFM1,True
GFM2,True
GFOD1,True
GFOD2,True
GFPT1,True
GFPT2,True
GFRA1,True
GFRA2,True
GFRA3,True
GFRA4,True
GFRAL,False
GGA1,True
GGA2,True
GGA3,True
GGACT,True
GGCT,True
GGCX,True
GGH,True
GGN,True
GGNBP1,True
GGNBP2,True
GGPS1,True
GGT1,True
GGT3P,False
GGT5,True
GGT6,True
GGT7,True
GGT8P,False
GGTA1P,True
GGTLC1,False
GGTLC2,False
GH1,True
GH2,True
GHDC,True
GHITM,True
GHR,True
GHRH,False
GHRHR,False
GHRL,True
GHRLOS,True
GHSR,True
GID4,True
GID8,True
GIF,False
GIGYF1,True
GIGYF2,True
GIMAP1,False
GIMAP1-GIMAP5,False
GIMAP2,True
GIMAP4,False
GIMAP5,False
GIMAP6,False
GIMAP7,False
GIMAP8,True
GIMD1,True
GIN1,True
GINM1,True
GINS1,True
GINS2,True
GINS3,True
GINS4,True
GIP,True
GIPC1,True
GIPC2,True
GIPC3,True
GIPR,True
GIT1,True
GIT2,True
GJA1,True
GJA10,True
GJA3,True
GJA4,True
GJA5,True
GJA8,False
GJA9,False
GJA9-MYCBP,False
GJB2,True
GJB3,True
GJB4,True
GJB5,True
GJB6,False
GJB7,False
GJC1,True
GJC2,True
GJC3,True
GJD2,True
GJD3,True
GJD4,True
GK2,False
GK3P,True
GK5,True
GKAP1,True
GKN1,True
GKN2,False
GLB1,True
GLB1L,True
GLB1L2,True
GLB1L3,True
GLCCI1,True
GLCE,True
GLDC,True
GLDN,True
GLE1,True
GLG1,True
GLI1,True
GLI2,True
GLI3,True
GLI4,True
GLIPR1,True
GLIPR1L1,True
GLIPR1L2,True
GLIPR2,True
GLIS1,True
GLIS2,True
GLIS3,True
GLIS3-AS1,True
GLMN,False
GLO1,True
GLOD4,True
GLP1R,False
GLP2R,True
GLRA1,True
GLRA3,True
GLRB,True
GLRX,True
GLRX2,True
GLRX3,True
GLRX5,True
GLS,True
GLS2,True
GLT1D1,False
GLT6D1,False
GLT8D1,True
GLT8D2,True
GLTP,True
GLTPD1,True
GLTPD2,True
GLTSCR1,True
GLTSCR1L,True
GLTSCR2,True
GLUD1,True
GLUD1P3,True
GLUD1P7,False
GLUL,True
GLYAT,True
GLYATL1,True
GLYATL2,True
GLYATL3,False
GLYCAM1,False
GLYCTK,True
GLYR1,True
GM140,False
GM2A,True
GMCL1,True
GMCL1P1,False
GMDS,True
GMEB1,True
GMEB2,True
GMFB,True
GMFG,False
GMIP,True
GML,True
GMNC,True
GMNN,True
GMPPA,True
GMPPB,True
GMPR,True
GMPR2,True
GMPS,True
GNA11,True
GNA12,True
GNA13,True
GNA14,True
GNA15,True
GNAI1,True
GNAI2,True
GNAI3,True
GNAL,True
GNAO1,True
GNAQ,True
GNAS,True
GNAS-AS1,True
GNAT1,True
GNAT2,True
GNAT3,True
GNAZ,False
GNB1,True
GNB1L,True
GNB2,True
GNB2L1,True
GNB3,True
GNB4,True
GNB5,True
GNE,True
GNG10,True
GNG11,True
GNG12,True
GNG12-AS1,True
GNG13,True
GNG2,True
GNG3,True
GNG4,True
GNG5,True
GNG7,True
GNG8,True
GNGT1,True
GNGT2,True
GNL1,True
GNL2,True
GNL3,True
GNLY,True
GNMT,True
GNN,True
GNPAT,False
GNPDA1,True
GNPDA2,True
GNPNAT1,True
GNPTAB,True
GNPTG,True
GNRH1,False
GNRH2,True
GNRHR,True
GNRHR2,True
GNS,True
GOLGA1,True
GOLGA2,True
GOLGA2P5,False
GOLGA3,True
GOLGA4,True
GOLGA5,True
GOLGA6A,False
GOLGA6B,False
GOLGA6C,False
GOLGA6D,False
GOLGA6L1,False
GOLGA6L10,False
GOLGA6L4,False
GOLGA6L5,False
GOLGA6L6,False
GOLGA6L7P,False
GOLGA6L9,False
GOLGA7,True
GOLGA7B,True
GOLGA8A,True
GOLGA8B,True
GOLGA8CP,False
GOLGA8DP,False
GOLGA8EP,False
GOLGA8F,False
GOLGA8G,False
GOLGA8I,False
GOLGA8S,False
GOLGA8T,False
GOLGB1,True
GOLIM4,True
GOLM1,True
GOLPH3,True
GOLPH3L,True
GOLT1A,True
GOLT1B,True
GON4L,True
GOPC,True
GORAB,True
GORASP1,True
GORASP2,True
GOSR1,True
GOSR2,True
GOT1,True
GOT1L1,True
GOT2,True
GP1BA,True
GP2,False
GP5,True
GP6,False
GP9,False
GPA33,True
GPAA1,True
GPAM,True
GPANK1,True
GPAT2,True
GPATCH1,True
GPATCH11,True
GPATCH2,True
GPATCH2L,True
GPATCH3,True
GPATCH4,True
GPATCH8,True
GPBAR1,True
GPBP1,True
GPBP1L1,True
GPC1,True
GPC2,True
GPC5,True
GPC5-AS1,False
GPC6,True
GPC6-AS2,False
GPCPD1,True
GPD1,True
GPD1L,True
GPD2,True
GPER,True
GPHA2,True
GPHB5,False
GPHN,True
GPI,True
GPIHBP1,True
GPLD1,True
GPM6A,True
GPN1,True
GPN2,True
GPN3,False
GPNMB,True
GPR1,True
GPR107,True
GPR108,True
GPR110,False
GPR111,True
GPR113,False
GPR114,False
GPR115,True
GPR116,False
GPR12,True
GPR123,True
GPR124,True
GPR125,True
GPR126,True
GPR128,False
GPR132,True
GPR133,True
GPR135,True
GPR137,True
GPR137B,True
GPR137C,True
GPR139,False
GPR141,False
GPR142,True
GPR144,True
GPR146,True
GPR148,True
GPR149,True
GPR15,False
GPR150,True
GPR151,True
GPR152,False
GPR153,True
GPR155,True
GPR156,True
GPR157,True
GPR158,False
GPR158-AS1,False
GPR160,True
GPR161,True
GPR162,True
GPR17,True
GPR171,True
GPR176,True
GPR179,True
GPR18,True
GPR180,True
GPR182,True
GPR183,True
GPR19,True
GPR20,True
GPR21,True
GPR22,True
GPR25,True
GPR26,True
GPR27,True
GPR3,True
GPR31,True
GPR32,False
GPR33,False
GPR35,True
GPR37,True
GPR37L1,True
GPR39,True
GPR4,True
GPR45,True
GPR52,True
GPR55,False
GPR56,True
GPR6,True
GPR61,True
GPR62,True
GPR63,True
GPR65,True
GPR68,True
GPR75,True
GPR78,True
GPR83,True
GPR84,True
GPR85,True
GPR87,True
GPR88,True
GPR89A,True
GPR89B,True
GPR89C,True
GPR97,True
GPR98,True
GPRC5A,True
GPRC5B,True
GPRC5C,True
GPRC5D,True
GPRC6A,False
GPRIN1,True
GPRIN2,True
GPRIN3,True
GPS1,True
GPS2,True
GPSM1,True
GPSM2,True
GPSM3,True
GPT,True
GPT2,True
GPX1,True
GPX2,True
GPX3,True
GPX4,True
GPX5,False
GPX6,False
GPX7,True
GPX8,False
GRAMD1A,True
GRAMD1B,True
GRAMD1C,True
GRAMD2,True
GRAMD3,True
GRAMD4,False
GRAP,False
GRAP2,False
GRAPL,False
GRASP,True
GRB10,True
GRB14,True
GRB2,True
GRB7,True
GREB1,True
GREB1L,True
GREM1,True
GREM2,True
GRHL1,True
GRHL2,True
GRHL3,True
GRHPR,True
GRIA1,True
GRIA2,True
GRIA4,True
GRID1,True
GRID1-AS1,False
GRID2,True
GRID2IP,False
GRIK1,True
GRIK1-AS1,True
GRIK1-AS2,True
GRIK2,True
GRIK3,True
GRIK4,True
GRIK5,True
GRIN1,True
GRIN2A,True
GRIN2B,False
GRIN2C,True
GRIN2D,True
GRIN3A,True
GRIN3B,True
GRINA,True
GRIP1,False
GRIP2,True
GRK1,True
GRK4,True
GRK5,True
GRK6,True
GRK7,True
GRM1,True
GRM2,True
GRM3,False
GRM4,True
GRM5,True
GRM5-AS1,True
GRM6,False
GRM7,False
GRM8,True
GRN,True
GRP,True
GRPEL1,True
GRPEL2,True
GRSF1,True
GRTP1,True
GRWD1,True
GRXCR1,False
GRXCR2,False
GSC,True
GSC2,True
GSDMA,True
GSDMB,True
GSDMC,True
GSDMD,True
GSE1,True
GSG1,True
GSG1L,True
GSG2,True
GSK3A,True
GSK3B,True
GSKIP,True
GSN,True
GSPT1,True
GSR,True
GSS,True
GSTA1,True
GSTA2,True
GSTA3,True
GSTA4,True
GSTA5,False
GSTA7P,True
GSTCD,True
GSTK1,True
GSTM1,False
GSTM2,True
GSTM2P1,False
GSTM3,True
GSTM4,True
GSTM5,True
GSTO1,True
GSTO2,True
GSTP1,True
GSTT1,False
GSTT2,True
GSTTP1,False
GSTTP2,False
GSTZ1,True
GSX1,True
GSX2,True
GTDC1,True
GTDC2,True
GTF2A1,True
GTF2A1L,True
GTF2A2,True
GTF2B,True
GTF2E1,True
GTF2E2,True
GTF2F1,True
GTF2F2,True
GTF2H1,True
GTF2H2,False
GTF2H2B,False
GTF2H2C,True
GTF2H3,True
GTF2H4,False
GTF2H5,True
GTF2I,True
GTF2IP1,False
GTF2IRD1,True
GTF2IRD1P1,True
GTF2IRD2,True
GTF2IRD2B,True
GTF2IRD2P1,False
GTF3A,True
GTF3C1,True
GTF3C2,True
GTF3C3,True
GTF3C4,True
GTF3C5,True
GTF3C6,True
GTPBP1,True
GTPBP10,True
GTPBP2,True
GTPBP3,True
GTPBP4,True
GTPBP8,True
GTSE1,True
GTSF1,True
GTSF1L,True
GUCA1A,True
GUCA1B,True
GUCA1C,False
GUCA2A,True
GUCA2B,False
GUCD1,True
GUCY1A2,True
GUCY1A3,True
GUCY1B2,True
GUCY1B3,True
GUCY2C,False
GUCY2D,True
GUCY2EP,True
GUCY2GP,True
GUF1,True
GUK1,True
GULP1,True
GUSB,True
GUSBP1,True
GUSBP10,False
GUSBP11,True
GUSBP2,True
GUSBP3,False
GUSBP4,True
GUSBP5,True
GUSBP9,False
GVINP1,False
GXYLT1,True
GXYLT2,True
GYG1,True
GYLTL1B,True
GYPA,True
GYPB,True
GYPC,True
GYPE,True
GYS1,True
GYS2,True
GZF1,True
GZMA,False
GZMB,True
GZMH,True
GZMK,False
GZMM,True
H19,True
H1F0,True
H1FNT,False
H1FOO,True
H1FX,True
H1FX-AS1,True
H2AFJ,True
H2AFV,True
H2AFX,True
H2AFY,True
H2AFY2,True
H2AFZ,True
H3F3A,True
H3F3AP4,True
H3F3B,True
H3F3C,False
H6PD,True
HAAO,True
HABP2,False
HABP4,True
HACE1,True
HACL1,True
HADH,True
HADHA,True
HADHB,True
HAGH,True
HAGHL,True
HAL,True
HAMP,True
HAND1,True
HAND2,True
HAO1,True
HAO2,True
HAP1,True
HAPLN1,True
HAPLN2,True
HAPLN3,True
HAPLN4,True
HAR1A,False
HAR1B,True
HARBI1,True
HARS,True
HARS2,True
HAS1,True
HAS2,True
HAS2-AS1,True
HAS3,True
HAT1,True
HAUS1,True
HAUS2,True
HAUS3,True
HAUS4,True
HAUS5,True
HAUS6,True
HAUS8,True
HAVCR1,False
HAVCR1P1,True
HAVCR2,True
HAX1,True
HBA1,True
HBA2,True
HBB,False
HBBP1,False
HBD,True
HBE1,False
HBEGF,True
HBG1,False
HBG2,True
HBM,True
HBP1,True
HBQ1,True
HBS1L,True
HBZ,True
HCAR1,False
HCAR2,True
HCAR3,True
HCFC1R1,True
HCFC2,True
HCG11,True
HCG17,True
HCG18,True
HCG22,True
HCG23,True
HCG25,False
HCG26,True
HCG27,False
HCG4,True
HCG4B,True
HCG9,True
HCK,False
HCLS1,True
HCN1,True
HCN2,True
HCN3,True
HCN4,True
HCP5,True
HCRT,True
HCRTR1,True
HCRTR2,True
HCST,True
HDAC1,True
HDAC10,True
HDAC11,True
HDAC2,True
HDAC3,True
HDAC4,True
HDAC5,True
HDAC7,True
HDAC9,True
HDC,False
HDDC2,True
HDDC3,True
HDGF,True
HDGFL1,False
HDGFRP2,True
HDGFRP3,True
HDHD2,True
HDHD3,True
HDLBP,True
HEATR1,True
HEATR2,True
HEATR3,True
HEATR4,True
HEATR5A,True
HEATR5B,True
HEATR6,True
HEATR8-TTC4,False
HEBP1,True
HEBP2,True
HECA,True
HECTD1,True
HECTD2,False
HECTD3,True
HECTD4,True
HECW1,True
